"","metapop.initab","Gen.Abar","Gen.Mu1","Gen.Tgen","EigenVal","dd.type","Rmax","GrowthRt","fec.stdev.avg","surv.stdev.avg","stdev.avg","fec.cv.avg","surv.cv.avg","cv.avg","N.maxVmin.10","N.plusVmin.SD","N.CV.10","St.First.Rep","St.First.Rep.Name","ext.risk","threshold","prob.thresh.maxt","med.time.cross","prob.50","prob.250","prob.1000","prob.Thr.50","exp.min.n","sderr.ema","n.mean","n.stdev","metapop.chng","occ.maxt","occ.stdev.maxt","quant.05","quant.25","quant.50","quant.75","quant.95","harv.avg","harv.stdev","harv.min","harv.max","use.disp.dist.func","avg.disp.dist.b","max.disp.dist.Dmax","mean.t0.disp.rate","loquart.t0.disp.rate","hiquart.t0.disp.rate","mean.t0.Ngt0.disp.rate","loquart.t0.Ngt0.disp.rate","hiquart.t0.Ngt0.disp.rate","mean.t0.nearest.disp.rate","loquart.t0.nearest.disp.rate","hiquart.t0.nearest.disp.rate","mean.t0.Ngt0.nearest.disp.rate","loquart.t0.Ngt0.nearest.disp.rate","hiquart.t0.Ngt0.nearest.disp.rate","use.corr.dist.func","avg.corr.dist.b","kch.type","ad.surv","fecund"
"/home/mlammens/Projects/SnowyPlover/SampleSize_500_LHS/FLSNPL_2M_Ceiling/snpl493.mp",486,2.46,2.76,2.61,1.0735,"CE",1.14931161628176,1.0735,0.1525587,0.1050705,0.130984668789786,0.350216293001491,0.164713250284724,0.257464771643107,4.74025974025974,1.62837988826816,0.239074987247067,3,"M-Juvenile",0,0,0,91,0.014,0.544,1,0.498,237.37,2.2943175440625,393.447,94.6788428017278,-0.190438271604938,2.646,0.5701,200.95,342,436.5,463,482,0,0,0,0,FALSE,100,1250,0.03824,0.01014,0.056015,0.01014,0.006415,0.013865,0.02531,0.00606,0.03723,0.00606,0.003765,0.008355,TRUE,2285.1189,"HI.KCH",0.6378995,0.4356128
"/home/mlammens/Projects/SnowyPlover/SampleSize_500_LHS/FLSNPL_2M_Ceiling/snpl494.mp",601,2.78,2.77,2.77,0.9973,"CE",1.22671310215769,0.9973,0.1707124,0.05734395,0.127340198121729,0.475852053374067,0.0898018356899341,0.282826944532001,7.15294117647059,1.86112102820421,0.300973296730721,3,"M-Juvenile",0.217,0,0.217,91,0.685,1,1,1,39.152,1.42158003143889,76.261,95.7575395746225,-0.873109816971714,1.172,0.8621,0,2,35,114,303.1,0,0,0,0,FALSE,100,1250,0.04655,0.00963,0.068,0.00963,0.00664,0.01262,0.02534,0.00589,0.036775,0.00589,0.00418,0.0076,TRUE,1396.84497,"ME.KCH",0.638561,0.358751
"/home/mlammens/Projects/SnowyPlover/SampleSize_500_LHS/FLSNPL_2M_Ceiling/snpl495.mp",594,2.71,3.09,2.89,1.0721,"CE",1.07173509613296,1.0721,0.1747274,0.03963491,0.126689759652207,0.441268694786926,0.0586202332036049,0.249944463995266,3.29189189189189,1.34363543448797,0.146624952597649,3,"M-Juvenile",0,0,0,91,0,0.484,1,0.852,245.531,1.64599159394188,340.758,55.6263222200041,-0.426333333333333,2.408,0.6957,234,307.5,363,381,398,0,0,0,0,FALSE,100,1250,0.0408533333333333,0.00748,0.06032,0.00748,0.0047,0.01026,0.0241533333333333,0.003815,0.03572,0.003815,0.0024175,0.0052125,TRUE,2451.73901,"ME.KCH",0.6761302,0.395966
"/home/mlammens/Projects/SnowyPlover/SampleSize_500_LHS/FLSNPL_2M_Ceiling/snpl496.mp",436,3.18,3.48,3.33,1.0391,"CE",1.15553561373729,1.0391,0.1985791,0.06468351,0.147678054264556,0.60869414620435,0.090743780853035,0.349718963528692,9.01234567901234,1.99660389008953,0.332577786935916,3,"M-Juvenile",0.006,0,0.006,91,0.108,0.882,1,0.777,150.958,2.45458657032732,281.648,135.74203474236,-0.354018348623853,2.132,0.7792,41,171,293,400.25,466.05,0,0,0,0,FALSE,100,1250,0.04562,0.009135,0.067405,0.009135,0.0055925,0.0126775,0.03177,0.006035,0.04701,0.006035,0.0036625,0.0084075,TRUE,1499.17505,"HI.KCH",0.7128148,0.3262379
"/home/mlammens/Projects/SnowyPlover/SampleSize_500_LHS/FLSNPL_2M_Ceiling/snpl497.mp",481,2.9,3.1,3,1.0336,"CE",1.20191975304988,1.0336,0.1769449,0.0716943,0.134999204235618,0.496274259802225,0.105886220714852,0.301080240258539,10.7205882352941,1.94649719184156,0.321227929373997,3,"M-Juvenile",0.01,0,0.01,91,0.137,0.89,1,0.863,145.244,2.51162392063755,268.398,138.945498118678,-0.442,2.008,0.7953,36.95,153.75,275.5,392,461.05,0,0,0,0,FALSE,100,1250,0.05126,0.00767,0.07604,0.00767,0.004685,0.010655,0.02759,0.004575,0.04088,0.004575,0.0027925,0.0063575,TRUE,2792.45898,"HI.KCH",0.6770881,0.3565466
"/home/mlammens/Projects/SnowyPlover/SampleSize_500_LHS/FLSNPL_2M_Ceiling/snpl498.mp",427,2.76,3.4,3.05,1.1078,"CE",1.11750814825598,1.1078,0.2018907,0.1055201,0.16108126248962,0.502515305768141,0.149456965513744,0.325986135640943,5.08333333333333,1.44819220764037,0.183070678127985,3,"M-Juvenile",0,0,0,91,0.011,0.973,1,0.816,167.443,1.54873862944731,269.062,56.8946496355954,-0.369878220140515,2.47,0.6508,142,242.75,298,309,320,0,0,0,0,FALSE,100,1250,0.04902,0.010715,0.071815,0.010715,0.0070725,0.0143575,0.0296333333333333,0.00834,0.043405,0.00834,0.005215,0.011465,TRUE,2354.23511,"LO.KCH",0.7060233,0.4017603
"/home/mlammens/Projects/SnowyPlover/SampleSize_500_LHS/FLSNPL_2M_Ceiling/snpl499.mp",608,3.21,3.64,3.41,1.0531,"CE",1.1421965089756,1.0531,0.1600642,0.1399327,0.150335805201106,0.487876409511603,0.193017063466118,0.340446736488861,15.8478260869565,1.76911655530809,0.277747989276139,3,"M-Juvenile",0.017,0,0.017,91,0.155,0.88,1,0.974,141.993,2.63588976739656,298.249,146.624260177751,-0.509458881578947,2.32,0.7799,40.95,176,325.5,447,474,0,0,0,0,FALSE,100,1250,0.0578466666666667,0.008405,0.08518,0.008405,0.0057925,0.0110175,0.0325233333333333,0.00619,0.0476,0.00619,0.00428,0.0081,TRUE,1138.64001,"HI.KCH",0.7249758,0.3280835
"/home/mlammens/Projects/SnowyPlover/SampleSize_500_LHS/FLSNPL_2M_Ceiling/snpl49.mp",570,4.02,3.39,3.69,0.9389,"CE",1.18516999919024,0.9389,0.1796573,0.04279069,0.130590559754459,0.769219208933113,0.0606680982537964,0.414943653593455,10.4137931034483,2.63372093023256,0.4496,3,"M-Juvenile",0.94,0,0.94,56.0571428571429,1,1,1,1,0.424,0.0764726884062021,0.678,4.35652330365571,-0.998810526315789,0.064,0.2607,0,0,0,0,1,0,0,0,0,FALSE,100,1250,0.0505933333333333,0.014255,0.074125,0.014255,0.0088925,0.0196175,0.0308133333333333,0.011315,0.04491,0.011315,0.0069675,0.0156625,TRUE,2685.90796,"ME.KCH",0.7053244,0.233558
"/home/mlammens/Projects/SnowyPlover/SampleSize_500_LHS/FLSNPL_2M_Ceiling/snpl4.mp",499,2.88,4,3.36,1.15,"CE",1.12117963909432,1.15,0.17852,0.125879,0.154458591604676,0.446324659437434,0.167838845694769,0.307081752566101,5.43333333333333,1.33140705488586,0.142148945715568,3,"M-Juvenile",0,0,0,91,0.004,0.895,1,0.891,189.058,1.6329289920548,293.463,42.0151866223025,-0.411897795591182,2.599,0.5818,200,290.75,310,316,324,0,0,0,0,FALSE,100,1250,0.03968,0.00667,0.057855,0.00667,0.005,0.00834,0.0284233333333333,0.004865,0.041315,0.004865,0.0037525,0.0059775,TRUE,2776.43091,"LO.KCH",0.7499992,0.3999779
"/home/mlammens/Projects/SnowyPlover/SampleSize_500_LHS/FLSNPL_2M_Ceiling/snpl500.mp",601,3.62,4.11,3.85,1.0461,"CE",1.04529142788796,1.0461,0.1444511,0.1301644,0.137493438604484,0.499392229246426,0.171971405303453,0.33568181727494,11.6190476190476,1.70572721764853,0.260827186512118,3,"M-Juvenile",0.026,0,0.026,91,0.24,0.998,1,1,98.296,1.82812100540703,196.352,99.2643818976047,-0.673291181364393,2.07,0.8208,16.95,112.75,216,298,314,0,0,0,0,FALSE,100,1250,0.0381033333333333,0.010605,0.055815,0.010605,0.0066425,0.0145675,0.02621,0.006555,0.038615,0.006555,0.0039775,0.0091325,TRUE,1752.87305,"LO.KCH",0.7568956,0.2892538
"/home/mlammens/Projects/SnowyPlover/SampleSize_500_LHS/FLSNPL_2M_Ceiling/snpl50.mp",577,2.95,3.42,3.17,1.0708,"CE",1.1339438930737,1.0708,0.1714664,0.0388485,0.124318004088728,0.472002431220036,0.0549077478883728,0.263455089554205,2.80384615384615,1.33778220819258,0.144488313329122,3,"M-Juvenile",0,0,0,91,0.001,0.172,1,0.32,307.285,1.93963449055665,415.43,72.0117406454725,-0.28001733102253,2.864,0.3573,261,377,440,470.25,484,0,0,0,0,FALSE,100,1250,0.04508,0.007035,0.06582,0.007035,0.0053175,0.0087525,0.0251266666666667,0.00489,0.036475,0.00489,0.00366,0.00612,TRUE,721.34277,"HI.KCH",0.7075231,0.3632744
