"","metapop.initab","Gen.Abar","Gen.Mu1","Gen.Tgen","EigenVal","dd.type","Rmax","GrowthRt","fec.stdev.avg","surv.stdev.avg","stdev.avg","fec.cv.avg","surv.cv.avg","cv.avg","N.maxVmin.10","N.plusVmin.SD","N.CV.10","St.First.Rep","St.First.Rep.Name","ext.risk","threshold","prob.thresh.maxt","med.time.cross","prob.50","prob.250","prob.1000","prob.Thr.50","exp.min.n","sderr.ema","n.mean","n.stdev","metapop.chng","occ.maxt","occ.stdev.maxt","quant.05","quant.25","quant.50","quant.75","quant.95","harv.avg","harv.stdev","harv.min","harv.max","use.disp.dist.func","avg.disp.dist.b","max.disp.dist.Dmax","mean.t0.disp.rate","loquart.t0.disp.rate","hiquart.t0.disp.rate","mean.t0.Ngt0.disp.rate","loquart.t0.Ngt0.disp.rate","hiquart.t0.Ngt0.disp.rate","mean.t0.nearest.disp.rate","loquart.t0.nearest.disp.rate","hiquart.t0.nearest.disp.rate","mean.t0.Ngt0.nearest.disp.rate","loquart.t0.Ngt0.nearest.disp.rate","hiquart.t0.Ngt0.nearest.disp.rate","use.corr.dist.func","avg.corr.dist.b","kch.type","ad.surv","fecund"
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_NoCC_Ceiling_100/snpl27.mp",596,3.45,4,3.71,1.0556,"CE",1.05068080764643,1.0556,0.1503662,0.04612946,0.111215828869661,0.491640880234994,0.0615222459603631,0.276581563097679,3.05314009661836,1.33438352398875,0.143242753623188,3,"M-Juvenile",0,0,0,91,0.001,0.137,1,0.27,340.467,2.38282915581159,528.699,101.266387712213,-0.112921140939597,2.98,0.1401,323,473,556,612,629,0,0,0,0,FALSE,100,1250,0.0628966666666667,0.01151,0.09304,0.01151,0.00706,0.01596,0.0340733333333333,0.007235,0.050225,0.007235,0.0045025,0.0099675,TRUE,2057.03491,"ME.KCH",0.7498013,0.3058456
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_NoCC_Ceiling_100/snpl28.mp",527,3.72,3.93,3.82,1.0191,"CE",1.19528204025553,1.0191,0.2120013,0.1500835,0.183670368015557,0.774602333657909,0.201332427930896,0.487967380794403,19.3461538461538,2.28780981284775,0.391692307692308,3,"M-Juvenile",0.295,0,0.295,91,0.722,0.998,1,1,35.398,1.40321723714278,97.991,133.423756572126,-0.814058823529412,1.426,1.136,0,0,35,145,414.1,0,0,0,0,FALSE,100,1250,0.0496066666666667,0.010205,0.07268,0.010205,0.0068325,0.0135775,0.0281966666666667,0.00737,0.041085,0.00737,0.004895,0.009845,TRUE,1642.64795,"LO.KCH",0.7454512,0.2736905
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_NoCC_Ceiling_100/snpl29.mp",560,3.63,3.18,3.4,0.946,"CE",1.16699642480358,0.946,0.1602141,0.06034887,0.12105896073626,0.615456509838947,0.0880107819966382,0.351733645917792,14.9761904761905,2.53884711779449,0.434844192634561,3,"M-Juvenile",0.895,0,0.895,60.4090909090909,0.998,1,1,1,1.144,0.172101373855303,1.789,9.06690066603179,-0.996805357142857,0.131,0.4123,0,0,0,0,8,0,0,0,0,FALSE,100,1250,0.03396,0.012845,0.04938,0.012845,0.0079825,0.0177075,0.0211566666666667,0.007725,0.03078,0.007725,0.0048175,0.0106325,TRUE,2146.63794,"ME.KCH",0.6856986,0.2603175
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_NoCC_Ceiling_100/snpl3.mp",449,3.39,3.29,3.34,0.9871,"CE",1.1135649936991,0.9871,0.1733694,0.05291376,0.128173349128627,0.59473494633062,0.0760694429728891,0.335402194651754,7.01388888888889,2.08779011099899,0.352287581699346,3,"M-Juvenile",0.348,0,0.348,91,0.834,1,1,0.999,23.346,1.13124798607821,44.697,78.7435059590995,-0.900452115812918,1.053,0.967,0,0,10,54.25,204.1,0,0,0,0,FALSE,100,1250,0.0369333333333333,0.0085,0.053945,0.0085,0.005705,0.011295,0.0229266666666667,0.00459,0.033575,0.00459,0.00311,0.00607,TRUE,1930.50098,"LO.KCH",0.6955981,0.291507
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_NoCC_Ceiling_100/snpl30.mp",502,2.92,3.58,3.23,1.0959,"CE",1.18498482267567,1.0959,0.1672397,0.02761517,0.11985765488741,0.446116123242868,0.0382989172214532,0.24220752023216,2.0106100795756,1.26209683990939,0.115864553314121,3,"M-Juvenile",0,0,0,91,0,0,1,0,482.765,1.89835442542338,710.229,61.5325345797799,0.414798804780877,2.999,0.0316,584.8,685,739,754,756,0,0,0,0,FALSE,100,1250,0.0406233333333333,0.00895,0.05921,0.00895,0.0062,0.0117,0.0289066666666667,0.00564,0.042375,0.00564,0.003805,0.007475,TRUE,1257.92102,"HI.KCH",0.7210431,0.3748793
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_NoCC_Ceiling_100/snpl31.mp",585,3,3.73,3.33,1.0974,"CE",1.03012601374359,1.0974,0.2043013,0.1129139,0.165058429040901,0.558781956079963,0.154310268131992,0.356546112105977,26.2916666666667,1.51040935672515,0.203317182258666,3,"M-Juvenile",0,0,0,91,0.008,0.45,1,0.62,260.381,2.72779007214222,528.842,118.36558388082,-0.0959965811965812,2.952,0.2139,266.8,470,576,621,629,0,0,0,0,FALSE,100,1250,0.0359233333333333,0.007245,0.051715,0.007245,0.0057925,0.0086975,0.02079,0.004415,0.02949,0.004415,0.0039025,0.0049275,TRUE,2079.54492,"ME.KCH",0.7317329,0.365619
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_NoCC_Ceiling_100/snpl32.mp",577,2.52,3.38,2.9,1.1667,"CE",1.13506009375462,1.1667,0.1815259,0.1108387,0.150394264831642,0.392292159122981,0.157441939052891,0.274867049087936,2.29818181818182,1.22367584943745,0.100588334173811,3,"M-Juvenile",0,0,0,91,0,0.034,1,0.078,395.906,2.20854133283007,595.98,58.9713763042989,0.032894280762565,2.994,0.0773,473.7,591,623,628,630,0,0,0,0,FALSE,100,1250,0.04075,0.009095,0.059,0.009095,0.0066725,0.0115175,0.0227633333333333,0.00605,0.03254,0.00605,0.00463,0.00747,TRUE,630.95862,"ME.KCH",0.7039973,0.4627314
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_NoCC_Ceiling_100/snpl33.mp",574,3.9,4.16,4.03,1.0215,"CE",1.04127156676655,1.0215,0.1716996,0.1112091,0.144651679151972,0.655536143529534,0.146408731039021,0.400972437284277,15.14,2.01701877934272,0.33709395059327,3,"M-Juvenile",0.039,0,0.039,91,0.284,0.871,1,0.917,127.039,3.10376752542001,281.426,224.846406309797,-0.509710801393728,2.389,0.8581,2,84,231.5,453.25,689.05,0,0,0,0,FALSE,100,1250,0.0480066666666667,0.006695,0.071045,0.006695,0.0043125,0.0090775,0.02608,0.00421,0.0385,0.00421,0.002725,0.005695,TRUE,1123.77502,"HI.KCH",0.7595797,0.2619224
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_NoCC_Ceiling_100/snpl34.mp",612,2.81,3.52,3.13,1.1116,"CE",1.05474656272155,1.1116,0.1761671,0.1471228,0.162295972535134,0.445553759575062,0.205409832426352,0.325481796000707,15.8125,1.54771076543065,0.214981532779317,3,"M-Juvenile",0.004,0,0.004,91,0.03,0.775,1,0.94,186.203,2.41421461830203,419.495,106.569024260955,-0.314550653594771,2.87,0.3889,186.7,380.75,467.5,497,503,0,0,0,0,FALSE,100,1250,0.0577333333333333,0.00653,0.08532,0.00653,0.004545,0.008515,0.02994,0.00377,0.044225,0.00377,0.00257,0.00497,TRUE,2495.59204,"LO.KCH",0.7162403,0.3953891
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_NoCC_Ceiling_100/snpl35.mp",592,2.83,3.78,3.25,1.1377,"CE",1.03679430630539,1.1377,0.2062877,0.06611221,0.153175454107984,0.513172630819558,0.089858030145675,0.301515330482616,2.19710144927536,1.19155844155844,0.0874074074074074,3,"M-Juvenile",0,0,0,91,0,0.002,1,0.004,503.502,2.06520775688043,712.944,67.6540607497875,0.204297297297297,3,0,562.9,697,748,754,756,0,0,0,0,FALSE,100,1250,0.0381666666666667,0.008465,0.05608,0.008465,0.0054025,0.0115275,0.0236066666666667,0.005945,0.034505,0.005945,0.0038775,0.0080125,TRUE,1073.38306,"HI.KCH",0.7357407,0.401985
"/Users/mlammens/Dropbox/RA-FL-Shore-Birds/SensitivityAnalysis/SampleSize_100/FLSNPL_NoCC_Ceiling_100/snpl36.mp",477,2.94,3.21,3.07,1.0431,"CE",1.19093405207261,1.0431,0.2071286,0.1249138,0.17103466661528,0.584256421279004,0.181403688695703,0.382830054987354,16.8333333333333,1.90769230769231,0.312169312169312,3,"M-Juvenile",0.085,0,0.085,91,0.342,0.991,1,0.988,85.745,2.01469475851057,222.722,160.006577429869,-0.533077568134172,2.21,0.9353,0,80,215.5,358,479,0,0,0,0,FALSE,100,1250,0.0441833333333333,0.01003,0.064575,0.01003,0.006715,0.013345,0.0258466666666667,0.006715,0.03753,0.006715,0.0045975,0.0088325,TRUE,1147.78101,"LO.KCH",0.6885957,0.3545166
